web-scraper-order,web-scraper-start-url,course_name,course_duration,type_of_study,part_time_full_time,ielts_score,application_deadline,fees,File_Name
1667479390-994,https://collegedunia.com/ireland/college/731-university-of-limerick-limerick/programs#,Master of Science [M.Sc] Speech and Language Therapy,2 years,,Full Time,90.0,,INR 17.8 L/Yr,scraper_4.csv
1667479390-995,https://collegedunia.com/ireland/college/731-university-of-limerick-limerick/programs#,Bachelor of Arts [B.A] Applied Languages,4 years,,Full Time,90.0,"07 Jan, 2022",INR 10.5 L/Yr,scraper_4.csv
1667479390-996,https://collegedunia.com/ireland/college/731-university-of-limerick-limerick/programs#,Bachelor of Arts [B.A] Law and Accounting,4 years,,Full Time,90.0,"07 Jan, 2022",INR 10.5 L/Yr,scraper_4.csv
1667479390-997,https://collegedunia.com/ireland/college/731-university-of-limerick-limerick/programs#,Bachelor of Arts [B.A] New Media and English,4 years,,Full Time,90.0,"07 Jan, 2022",INR 11.9 L/Yr,scraper_4.csv
1667479390-998,https://collegedunia.com/ireland/college/731-university-of-limerick-limerick/programs#,Bachelor of Arts [B.A] Politics and International Relations,4 years,,Full Time,90.0,"07 Jan, 2022",INR 10.5 L/Yr,scraper_4.csv
1667479390-999,https://collegedunia.com/ireland/college/731-university-of-limerick-limerick/programs#,Bachelor of Arts [B.A] Public Administration,4 years,,Full Time,90.0,"07 Jan, 2022",INR 10.5 L/Yr,scraper_4.csv
1667479390-1000,https://collegedunia.com/ireland/college/731-university-of-limerick-limerick/programs#,Bachelor of Engineering [B.Eng] Aircraft Maintenance and Airworthiness Engineering,4 years,,Full Time,90.0,"07 Jan, 2022",INR 14.2 L/Yr,scraper_4.csv
1667479390-1001,https://collegedunia.com/ireland/college/731-university-of-limerick-limerick/programs#,Bachelor of Engineering [B.Eng] Chemical and Biochemical Engineering,4 years,,Full Time,90.0,"07 Jan, 2022",INR 14.2 L/Yr,scraper_4.csv
1667479390-1002,https://collegedunia.com/ireland/college/731-university-of-limerick-limerick/programs#,Bachelor of Engineering [B.Eng] Computer Games Development,4 years,,Full Time,90.0,"07 Jan, 2022",INR 14.2 L/Yr,scraper_4.csv
1667479390-1003,https://collegedunia.com/ireland/college/731-university-of-limerick-limerick/programs#,Bachelor of Engineering [B.Eng] Design and Manufacture,4 years,,Full Time,90.0,"07 Jan, 2022",INR 14.2 L/Yr,scraper_4.csv
1667479390-1004,https://collegedunia.com/ireland/college/731-university-of-limerick-limerick/programs#,Bachelor of Engineering [B.Eng] Electronic and Computer Engineering,4 years,,Full Time,90.0,"07 Jan, 2022",INR 14.2 L/Yr,scraper_4.csv
1667479390-1005,https://collegedunia.com/ireland/college/731-university-of-limerick-limerick/programs#,Bachelor of Engineering [B.Eng] Engineering Choice,4 years,,Full Time,90.0,"07 Jan, 2022",INR 14.2 L/Yr,scraper_4.csv
1667479390-1006,https://collegedunia.com/ireland/college/731-university-of-limerick-limerick/programs#,Bachelor of Science [B.S] Applied Physics,4 years,,Full Time,90.0,"07 Jan, 2022",INR 14.2 L/Yr,scraper_4.csv
1667479390-1007,https://collegedunia.com/ireland/college/731-university-of-limerick-limerick/programs#,Bachelor of Science [B.S] Digital Media Design,4 years,,Full Time,90.0,"07 Jan, 2022",INR 14.2 L/Yr,scraper_4.csv
1667479390-1008,https://collegedunia.com/ireland/college/731-university-of-limerick-limerick/programs#,Bachelor of Science [B.S] Economics and Mathematical Sciences,4 years,,Full Time,90.0,"07 Jan, 2022",INR 15.9 L/Yr,scraper_4.csv
1667479390-1009,https://collegedunia.com/ireland/college/731-university-of-limerick-limerick/programs#,Bachelor of Science [B.S] Education in Biological Sciences with Physics or Chemistry,4 years,,Full Time,90.0,"07 Jan, 2022",INR 16 L/Yr,scraper_4.csv
1667479390-1010,https://collegedunia.com/ireland/college/731-university-of-limerick-limerick/programs#,Bachelor of Science [B.S] Education in Physics and Chemistry,4 years,,Full Time,90.0,"07 Jan, 2022",INR 16 L/Yr,scraper_4.csv
1667479390-1011,https://collegedunia.com/ireland/college/731-university-of-limerick-limerick/programs#,Bachelor of Science [B.S] Environmental Science,4 years,,Full Time,90.0,"07 Jan, 2022",INR 14.2 L/Yr,scraper_4.csv
1667479390-1012,https://collegedunia.com/ireland/college/731-university-of-limerick-limerick/programs#,Bachelor of Science [B.S] Equine Science,4 years,,Full Time,90.0,"07 Jan, 2022",INR 15.1 L/Yr,scraper_4.csv
1667479390-1013,https://collegedunia.com/ireland/college/731-university-of-limerick-limerick/programs#,Bachelor of Science [B.S] Financial Mathematics,4 years,,Full Time,90.0,"07 Jan, 2022",INR 14.2 L/Yr,scraper_4.csv
1667479390-1014,https://collegedunia.com/ireland/college/731-university-of-limerick-limerick/programs#,Bachelor of Science [B.S] Food Science and Health,4 years,,Full Time,90.0,"07 Jan, 2022",INR 14.2 L/Yr,scraper_4.csv
1667479390-1015,https://collegedunia.com/ireland/college/731-university-of-limerick-limerick/programs#,Bachelor of Science [B.S] Mathematics and Physics,4 years,,Full Time,90.0,"07 Jan, 2022",INR 14.2 L/Yr,scraper_4.csv
1667479390-1016,https://collegedunia.com/ireland/college/731-university-of-limerick-limerick/programs#,Bachelor of Science [B.S] Mobile Communications and Security,4 years,,Full Time,90.0,"07 Jan, 2022",INR 14.2 L/Yr,scraper_4.csv
1667479390-1017,https://collegedunia.com/ireland/college/731-university-of-limerick-limerick/programs#,Bachelor of Science [B.S] Nursing Studies (International Students),4 years,,Full Time,90.0,"07 Jan, 2022",INR 9.7 L/Yr,scraper_4.csv
1667479390-1018,https://collegedunia.com/ireland/college/731-university-of-limerick-limerick/programs#,Bachelor of Science [B.S] Physical Education,4 years,,Full Time,90.0,"07 Jan, 2022",INR 14.2 L/Yr,scraper_4.csv
1667479390-1019,https://collegedunia.com/ireland/college/731-university-of-limerick-limerick/programs#,Bachelor of Science [B.S] Physiotherapy,4 years,,Full Time,90.0,"07 Jan, 2022",INR 15.9 L/Yr,scraper_4.csv
1667479390-1020,https://collegedunia.com/ireland/college/731-university-of-limerick-limerick/programs#,Bachelor of Science [B.S] Product Design and Technology,4 years,,Full Time,90.0,"07 Jan, 2022",INR 14.2 L/Yr,scraper_4.csv
1667479390-1021,https://collegedunia.com/ireland/college/731-university-of-limerick-limerick/programs#,Bachelor of Science [B.S] Psychology,4 years,,Full Time,90.0,"07 Jan, 2022",INR 14.2 L/Yr,scraper_4.csv
1667479390-1022,https://collegedunia.com/ireland/college/731-university-of-limerick-limerick/programs#,Bachelor of Science [B.S] Sport and Exercise Sciences,4 years,,Full Time,90.0,"07 Jan, 2022",INR 14.2 L/Yr,scraper_4.csv
1667479390-1023,https://collegedunia.com/ireland/college/731-university-of-limerick-limerick/programs#,Bachelor of Science [B.S] Technology (Education) in Materials and Architectural Technology,4 years,,Full Time,90.0,"07 Jan, 2022",INR 14.2 L/Yr,scraper_4.csv
1667479390-1024,https://collegedunia.com/ireland/college/731-university-of-limerick-limerick/programs#,Bachelor of Science [B.S] Technology (Education) in Materials and Engineering Technology,4 years,,Full Time,90.0,"07 Jan, 2022",INR 14.2 L/Yr,scraper_4.csv
1667479390-1025,https://collegedunia.com/ireland/college/731-university-of-limerick-limerick/programs#,Doctor of Philosophy [Ph.D] Clinical Psychology,3 years,,Full Time,90.0,,INR 33.3 L/Yr,scraper_4.csv
1667479390-1026,https://collegedunia.com/ireland/college/731-university-of-limerick-limerick/programs#,Master International Entrepreneurship Management,1 year,,Full Time,90.0,,INR 11.1 L/Yr,scraper_4.csv
1667479390-1027,https://collegedunia.com/ireland/college/731-university-of-limerick-limerick/programs#,Master Taxation,1 year,,Full Time,90.0,,INR 11.1 L/Yr,scraper_4.csv
1667479390-1028,https://collegedunia.com/ireland/college/731-university-of-limerick-limerick/programs#,Master of Arts [M.A] Community Music,1 year,,Full Time,90.0,,INR 9.9 L/Yr,scraper_4.csv
1667479390-1029,https://collegedunia.com/ireland/college/731-university-of-limerick-limerick/programs#,Master of Arts [M.A] Comparative Literature and Cultural Studies,1 year,,Full Time,90.0,,INR 9.9 L/Yr,scraper_4.csv
1667479390-1030,https://collegedunia.com/ireland/college/731-university-of-limerick-limerick/programs#,Master of Arts [M.A] English,1 year,,Full Time,90.0,,INR 9.9 L/Yr,scraper_4.csv
1667479390-1031,https://collegedunia.com/ireland/college/731-university-of-limerick-limerick/programs#,Master of Arts [M.A] History,1 year,,Full Time,90.0,,INR 9.9 L/Yr,scraper_4.csv
1667479390-1032,https://collegedunia.com/ireland/college/731-university-of-limerick-limerick/programs#,Master of Arts [M.A] History of the Family,1 year,,Full Time,90.0,,INR 9.9 L/Yr,scraper_4.csv
1667479390-1033,https://collegedunia.com/ireland/college/731-university-of-limerick-limerick/programs#,Master of Arts [M.A] Interactive Media,1 year,,Full Time,90.0,,INR 11.5 L/Yr,scraper_4.csv
1667479390-1034,https://collegedunia.com/ireland/college/731-university-of-limerick-limerick/programs#,Master of Arts [M.A] Ritual Chant and Song,1 year,,Full Time,90.0,,INR 9.9 L/Yr,scraper_4.csv
1667479390-1035,https://collegedunia.com/ireland/college/731-university-of-limerick-limerick/programs#,Master of Arts [M.A] Sociology (Applied Social Research),1 year,,Full Time,90.0,,INR 9.9 L/Yr,scraper_4.csv
1667479390-1036,https://collegedunia.com/ireland/college/731-university-of-limerick-limerick/programs#,Master of Arts [M.A] Technical Communication and E-Learning,1 year,,Full Time,90.0,,INR 9.9 L/Yr,scraper_4.csv
1667479390-1037,https://collegedunia.com/ireland/college/731-university-of-limerick-limerick/programs#,Master of Education [M.Ed] Education (Business),2 years,,Full Time,90.0,,INR 7.4 L/Yr,scraper_4.csv
1667479390-1038,https://collegedunia.com/ireland/college/731-university-of-limerick-limerick/programs#,Master of Education [M.Ed] Physical Education,2 years,,Full Time,90.0,,INR 9.9 L/Yr,scraper_4.csv
1667479390-1039,https://collegedunia.com/ireland/college/731-university-of-limerick-limerick/programs#,Master of Engineering [M.Eng] Computer and Communications Systems,1 year,,Full Time,90.0,,INR 11.5 L/Yr,scraper_4.csv
1667479390-1040,https://collegedunia.com/ireland/college/731-university-of-limerick-limerick/programs#,Master of Laws [L.L.M] Human Rights in Criminal Justice,1 year,,Full Time,90.0,,INR 9.9 L/Yr,scraper_4.csv
1667479390-1041,https://collegedunia.com/ireland/college/731-university-of-limerick-limerick/programs#,Master of Laws [L.L.M] International Commercial Law,1 year,,Full Time,90.0,,INR 9.9 L/Yr,scraper_4.csv
1667479390-1042,https://collegedunia.com/ireland/college/731-university-of-limerick-limerick/programs#,Master of Laws [L.L.M] Law,1 year,,Full Time,90.0,,INR 9.9 L/Yr,scraper_4.csv
1667479390-1043,https://collegedunia.com/ireland/college/731-university-of-limerick-limerick/programs#,Master of Science [M.Sc] Advanced Engineering Materials,1 year,,Full Time,90.0,,INR 11.5 L/Yr,scraper_4.csv
1667479390-1044,https://collegedunia.com/ireland/college/731-university-of-limerick-limerick/programs#,Master of Science [M.Sc] Computational Finance,1 year,,Full Time,90.0,,INR 11.8 L/Yr,scraper_4.csv
1667479390-1045,https://collegedunia.com/ireland/college/731-university-of-limerick-limerick/programs#,Master of Science [M.Sc] Health Informatics,1 year,,Full Time,90.0,,INR 11.5 L/Yr,scraper_4.csv
1667479390-1046,https://collegedunia.com/ireland/college/731-university-of-limerick-limerick/programs#,"Master of Science [M.Sc] Marketing, Consumption and Society",1 year,,Full Time,90.0,,INR 11.1 L/Yr,scraper_4.csv
1667479390-1047,https://collegedunia.com/ireland/college/731-university-of-limerick-limerick/programs#,Master of Science [M.Sc] Physiotherapy - Professional Qualification,2 years,,Full Time,90.0,,,scraper_4.csv
1667479390-1048,https://collegedunia.com/ireland/college/731-university-of-limerick-limerick/programs#,Master of Science [M.Sc] Risk Management and Insurance,1 year,,Full Time,90.0,,INR 11.8 L/Yr,scraper_4.csv
1667479390-1049,https://collegedunia.com/ireland/college/731-university-of-limerick-limerick/programs#,"Master of Science [M.Sc] Sport, Exercise and Performance Psychology",1 year,,Full Time,90.0,,,scraper_4.csv
1667479390-1050,https://collegedunia.com/ireland/college/731-university-of-limerick-limerick/programs#,Master of Science [M.Sc] Sports Performance,1 year,,Full Time,90.0,,INR 10.6 L/Yr,scraper_4.csv
1667479390-1051,https://collegedunia.com/ireland/college/731-university-of-limerick-limerick/programs#,Master of Science [M.Sc] Sustainable Resource Management: Policy and Practice,1 year,,Full Time,90.0,,INR 12.7 L/Yr,scraper_4.csv
1667479390-1052,https://collegedunia.com/ireland/college/731-university-of-limerick-limerick/programs#,Post-Graduate Diploma Chemical Engineering,1 year,,Full Time,90.0,"07 Jan, 2022",INR 11.5 L/Yr,scraper_4.csv
1667479390-1053,https://collegedunia.com/ireland/college/731-university-of-limerick-limerick/programs#,Post-Graduate Diploma Accounting,1 year,On Campus,Full Time,90.0,"07 Jan, 2022",,scraper_4.csv
1667479390-1054,https://collegedunia.com/ireland/college/731-university-of-limerick-limerick/programs#,Master of Engineering [M.Eng] Mechatronics,1 year,On Campus,Full Time,90.0,"01 Jul, 2021",INR 14.4 L/Yr,scraper_4.csv
1667479390-1055,https://collegedunia.com/ireland/college/731-university-of-limerick-limerick/programs#,Doctor of Philosophy [Ph.D] Sociology,4 years,On Campus,Full Time,90.0,"01 Jul, 2021",INR 11.3 L/Yr,scraper_4.csv
1667479390-1056,https://collegedunia.com/ireland/college/731-university-of-limerick-limerick/programs#,Master of Arts [M.A] International Studies,1 year,On Campus,Full Time,90.0,"01 Jul, 2022",INR 12.6 L/Yr,scraper_4.csv
1667479390-1057,https://collegedunia.com/ireland/college/731-university-of-limerick-limerick/programs#,Bachelor of Science [B.S] Computer Science Common Entry,4 years,On Campus,Full Time,90.0,"07 Jan, 2022",INR 15.7 L/Yr,scraper_4.csv
1667479390-1058,https://collegedunia.com/ireland/college/731-university-of-limerick-limerick/programs#,Master of Science [M.S] Business Analytics,1 year,On Campus,Full Time,90.0,"07 Jan, 2022",,scraper_4.csv
1667479390-1059,https://collegedunia.com/ireland/college/731-university-of-limerick-limerick/programs#,Master of Arts [M.A] Psychology,1 year,On Campus,Full Time,90.0,"07 Jan, 2022",,scraper_4.csv
1667479390-1060,https://collegedunia.com/ireland/college/731-university-of-limerick-limerick/programs#,Master of Architecture [M.Arch],2 years,On Campus,Full Time,6.5,,INR 13.1 L/Yr,scraper_4.csv
1667466776-599,https://collegedunia.com/ireland/college/732-maynooth-university-maynooth/programs#,Master of Science [M.Sc] Business Management,1 year,,Full Time,6.5,"31 Jul, 2022",INR 12 L/Yr,scraper_5.csv
1667466776-600,https://collegedunia.com/ireland/college/732-maynooth-university-maynooth/programs#,Master of Arts [M.A] Mathematics,2 years,,Full Time,6.5,"31 Jul, 2022",INR 12.4 L/Yr,scraper_5.csv
1667466776-601,https://collegedunia.com/ireland/college/732-maynooth-university-maynooth/programs#,Master of Science [M.Sc] Immunology and Global Health,1 year,,Full Time,6.5,"31 Jul, 2022",INR 13.8 L/Yr,scraper_5.csv
1667466776-602,https://collegedunia.com/ireland/college/732-maynooth-university-maynooth/programs#,Bachelor Law and Accounting,3 years,,Full Time,6.5,,INR 11.1 L/Yr,scraper_5.csv
1667466776-603,https://collegedunia.com/ireland/college/732-maynooth-university-maynooth/programs#,Bachelor of Arts [B.A] Psychology,3 years,,Full Time,6.5,"31 Jul, 2022",INR 11.1 L/Yr,scraper_5.csv
1667466776-604,https://collegedunia.com/ireland/college/732-maynooth-university-maynooth/programs#,Bachelor of Science [B.S] Computer Science - Software Engineering (CSS),4 years,,Full Time,6.5,"31 Jul, 2022",INR 12.4 L/Yr,scraper_5.csv
1667466776-605,https://collegedunia.com/ireland/college/732-maynooth-university-maynooth/programs#,Bachelor of Science [B.S] Mathematics with Education,4 years,,Full Time,6.5,,INR 12.4 L/Yr,scraper_5.csv
1667466776-606,https://collegedunia.com/ireland/college/732-maynooth-university-maynooth/programs#,Doctor of Philosophy [Ph.D] Electronic Engineering,4 years,,Full Time,6.5,,INR 12.4 L/Yr,scraper_5.csv
1667466776-607,https://collegedunia.com/ireland/college/732-maynooth-university-maynooth/programs#,Master of Engineering [M.Eng] Electronic Engineering - Embedded and Wireless Systems,1 year,,Full Time,6.5,"31 Jul, 2022",INR 12.4 L/Yr,scraper_5.csv
1667466776-608,https://collegedunia.com/ireland/college/732-maynooth-university-maynooth/programs#,Master of Science [M.Sc] Chemistry ( By Research),2 years,,Full Time,6.5,"31 Jul, 2022",INR 12.4 L/Yr,scraper_5.csv
1667466776-609,https://collegedunia.com/ireland/college/732-maynooth-university-maynooth/programs#,Master of Science [M.Sc] Computer Science (Applied),2 years,,Full Time,6.5,"31 Jul, 2022",INR 12.4 L/Yr,scraper_5.csv
1667466776-610,https://collegedunia.com/ireland/college/732-maynooth-university-maynooth/programs#,Bachelor Business and Accounting,3 years,On Campus,Full Time,6.5,"31 Jul, 2022",INR 11.1 L/Yr,scraper_5.csv
1667466776-611,https://collegedunia.com/ireland/college/732-maynooth-university-maynooth/programs#,Bachelor Law and Business,3 years,On Campus,Full Time,6.5,"01 Jul, 2021",INR 11.1 L/Yr,scraper_5.csv
1667466776-612,https://collegedunia.com/ireland/college/732-maynooth-university-maynooth/programs#,Bachelor of Arts [B.A] Accounting and Finance,4 years,,Full Time,6.5,"31 Jul, 2022",INR 11.1 L/Yr,scraper_5.csv
1667466776-613,https://collegedunia.com/ireland/college/732-maynooth-university-maynooth/programs#,Bachelor of Science [B.S] Computer Science and Software Engineering (ARTS) (CSA),4 years,,Full Time,6.5,"31 Jul, 2022",INR 12.4 L/Yr,scraper_5.csv
1667466776-614,https://collegedunia.com/ireland/college/732-maynooth-university-maynooth/programs#,Bachelor of Science [B.S] Product Design (Marketing & Innovation),4 years,,Full Time,6.5,"31 Jul, 2022",INR 12.4 L/Yr,scraper_5.csv
1667466776-615,https://collegedunia.com/ireland/college/732-maynooth-university-maynooth/programs#,Bachelor of Science [B.S] Robotics and Intelligent Devices,4 years,,Full Time,6.5,"31 Jul, 2022",INR 12.4 L/Yr,scraper_5.csv
1667466776-616,https://collegedunia.com/ireland/college/732-maynooth-university-maynooth/programs#,Doctor of Philosophy [Ph.D] Computer Science,4 years,,Full Time,6.5,,INR 12.4 L/Yr,scraper_5.csv
1667466776-617,https://collegedunia.com/ireland/college/732-maynooth-university-maynooth/programs#,Doctor of Philosophy [Ph.D] Economics or Finance,4 years,,Full Time,6.5,,INR 12.4 L/Yr,scraper_5.csv
1667466776-618,https://collegedunia.com/ireland/college/732-maynooth-university-maynooth/programs#,"Master of Arts [M.A] Philosophy, Politics and Economics",1 year,,Full Time,6.5,"31 Jul, 2022",INR 12 L/Yr,scraper_5.csv
1667466776-619,https://collegedunia.com/ireland/college/732-maynooth-university-maynooth/programs#,Master of Science [M.Sc] Finance,1 year,,Full Time,6.5,"31 Jul, 2022",INR 12 L/Yr,scraper_5.csv
1667466776-620,https://collegedunia.com/ireland/college/732-maynooth-university-maynooth/programs#,Bachelor BCL (Law and Arts),3 years,,Full Time,6.5,"31 Jul, 2022",INR 11.1 L/Yr,scraper_5.csv
1667466776-621,https://collegedunia.com/ireland/college/732-maynooth-university-maynooth/programs#,Bachelor Community And Youth Work,3 years,,Full Time,6.5,,INR 11.1 L/Yr,scraper_5.csv
1667466776-622,https://collegedunia.com/ireland/college/732-maynooth-university-maynooth/programs#,Bachelor Education (Gaeltacht),4 years,,Full Time,6.5,,INR 11.1 L/Yr,scraper_5.csv
1667466776-623,https://collegedunia.com/ireland/college/732-maynooth-university-maynooth/programs#,Bachelor Entrepreneurship,3 years,,Full Time,6.5,"31 Jul, 2022",INR 11.1 L/Yr,scraper_5.csv
1667466776-624,https://collegedunia.com/ireland/college/732-maynooth-university-maynooth/programs#,Bachelor Equine Business,3 years,,Full Time,6.5,"31 Jul, 2022",INR 11.1 L/Yr,scraper_5.csv
1667466776-625,https://collegedunia.com/ireland/college/732-maynooth-university-maynooth/programs#,Bachelor International Business,3 years,,Full Time,6.5,,INR 11.1 L/Yr,scraper_5.csv
1667466776-626,https://collegedunia.com/ireland/college/732-maynooth-university-maynooth/programs#,Bachelor Law (BCL) and Arts,3 years,,Full Time,6.5,,INR 11.1 L/Yr,scraper_5.csv
1667466776-627,https://collegedunia.com/ireland/college/732-maynooth-university-maynooth/programs#,Bachelor Law and Criminology,4 years,,Full Time,6.5,,INR 11.1 L/Yr,scraper_5.csv
1667466776-628,https://collegedunia.com/ireland/college/732-maynooth-university-maynooth/programs#,Bachelor Marketing,3 years,,Full Time,6.5,,INR 11.1 L/Yr,scraper_5.csv
1667466776-629,https://collegedunia.com/ireland/college/732-maynooth-university-maynooth/programs#,Bachelor Music,3 years,Honours,Full Time,6.5,"31 Jul, 2022",INR 11.1 L/Yr,scraper_5.csv
1667466776-630,https://collegedunia.com/ireland/college/732-maynooth-university-maynooth/programs#,Bachelor of Arts [B.A] Arts (OPC),3 years,,Full Time,6.5,"30 Jul, 2022",INR 11.1 L/Yr,scraper_5.csv
1667466776-631,https://collegedunia.com/ireland/college/732-maynooth-university-maynooth/programs#,Bachelor of Arts [B.A] Finance,3 years,,Full Time,6.5,"31 Jul, 2022",INR 11.1 L/Yr,scraper_5.csv
1667466776-632,https://collegedunia.com/ireland/college/732-maynooth-university-maynooth/programs#,Bachelor of Arts [B.A] International Finance And Economics,4 years,,Full Time,6.5,,INR 11.1 L/Yr,scraper_5.csv
1667466776-633,https://collegedunia.com/ireland/college/732-maynooth-university-maynooth/programs#,Bachelor of Arts [B.A] Media Studies,3 years,,Full Time,6.5,"31 Jul, 2022",INR 11.1 L/Yr,scraper_5.csv
1667466776-634,https://collegedunia.com/ireland/college/732-maynooth-university-maynooth/programs#,Bachelor of Arts [B.A] Media Technology,3 years,,Full Time,6.5,,INR 11.1 L/Yr,scraper_5.csv
1667466776-635,https://collegedunia.com/ireland/college/732-maynooth-university-maynooth/programs#,Bachelor of Arts [B.A] Music Technology,3 years,,Full Time,6.5,,INR 12.4 L/Yr,scraper_5.csv
1667466776-636,https://collegedunia.com/ireland/college/732-maynooth-university-maynooth/programs#,Bachelor of Arts [B.A] Sociology,3 years,,Full Time,6.5,,INR 11.1 L/Yr,scraper_5.csv
1667466776-637,https://collegedunia.com/ireland/college/732-maynooth-university-maynooth/programs#,Bachelor of Engineering [B.Eng] Electronic Engineering,4 years,,Full Time,6.5,"31 Jul, 2022",INR 12.4 L/Yr,scraper_5.csv
1667466776-638,https://collegedunia.com/ireland/college/732-maynooth-university-maynooth/programs#,Bachelor of Laws [L.L.B] Laws,4 years,,Full Time,6.5,,INR 11.1 L/Yr,scraper_5.csv
1667466776-639,https://collegedunia.com/ireland/college/732-maynooth-university-maynooth/programs#,Bachelor of Science [B.S] Biological and Biomedical Sciences,4 years,,Full Time,6.5,"31 Jul, 2022",INR 12.4 L/Yr,scraper_5.csv
1667466776-640,https://collegedunia.com/ireland/college/732-maynooth-university-maynooth/programs#,Bachelor of Science [B.S] Biotechnology,4 years,,Full Time,6.5,"31 Jul, 2022",INR 12.4 L/Yr,scraper_5.csv
1667466776-641,https://collegedunia.com/ireland/college/732-maynooth-university-maynooth/programs#,Bachelor of Science [B.S] Computational Thinking,3 years,,Full Time,6.5,"31 Jul, 2022",INR 12.4 L/Yr,scraper_5.csv
1667466776-642,https://collegedunia.com/ireland/college/732-maynooth-university-maynooth/programs#,"Bachelor of Science [B.S] Multimedia, Mobile and Web Development (Arts) (Mwa)",4 years,,Full Time,6.5,,INR 12.4 L/Yr,scraper_5.csv
1667466776-643,https://collegedunia.com/ireland/college/732-maynooth-university-maynooth/programs#,Bachelor of Science [B.S] Pharmaceutical and Biomedical Chemistry,4 years,,Full Time,6.5,"31 Jul, 2022",INR 12.4 L/Yr,scraper_5.csv
1667466776-644,https://collegedunia.com/ireland/college/732-maynooth-university-maynooth/programs#,Bachelor of Science [B.S] Physics with Astrophysics,4 years,,Full Time,6.5,"31 Jul, 2022",INR 12.4 L/Yr,scraper_5.csv
1667466776-645,https://collegedunia.com/ireland/college/732-maynooth-university-maynooth/programs#,Bachelor of Science [B.S] Science,4 years,,Full Time,6.5,"31 Jul, 2022",INR 12.4 L/Yr,scraper_5.csv
1667466776-646,https://collegedunia.com/ireland/college/732-maynooth-university-maynooth/programs#,Bachelor of Science [B.S] Social Science,3 years,,Full Time,6.5,"31 Jul, 2022",INR 11.1 L/Yr,scraper_5.csv
1667466776-647,https://collegedunia.com/ireland/college/732-maynooth-university-maynooth/programs#,Bachelor of Science [B.S] Theoretical Physics with Mathematics,3 years,,Full Time,6.5,,INR 12.4 L/Yr,scraper_5.csv
1667466776-648,https://collegedunia.com/ireland/college/732-maynooth-university-maynooth/programs#,Doctor of Philosophy [Ph.D] Adult and Community Education,4 years,,Full Time,6.5,,INR 12.4 L/Yr,scraper_5.csv
1667466776-649,https://collegedunia.com/ireland/college/732-maynooth-university-maynooth/programs#,Doctor of Philosophy [Ph.D] Anthropology,4 years,,Full Time,6.5,,INR 12.4 L/Yr,scraper_5.csv
1667466776-650,https://collegedunia.com/ireland/college/732-maynooth-university-maynooth/programs#,Doctor of Philosophy [Ph.D] Applied Social Studies,4 years,,Full Time,6.5,,INR 12.4 L/Yr,scraper_5.csv
1667466776-651,https://collegedunia.com/ireland/college/732-maynooth-university-maynooth/programs#,Doctor of Philosophy [Ph.D] Biology,4 years,,Full Time,6.5,,INR 12.4 L/Yr,scraper_5.csv
1667466776-652,https://collegedunia.com/ireland/college/732-maynooth-university-maynooth/programs#,Doctor of Philosophy [Ph.D] Chemistry,4 years,,Full Time,6.5,,INR 12.4 L/Yr,scraper_5.csv
1667466776-653,https://collegedunia.com/ireland/college/732-maynooth-university-maynooth/programs#,Doctor of Philosophy [Ph.D] Classics,4 years,,Full Time,6.5,,INR 12.4 L/Yr,scraper_5.csv
1667466776-654,https://collegedunia.com/ireland/college/732-maynooth-university-maynooth/programs#,Doctor of Philosophy [Ph.D] Education,3 years,,Full Time,6.5,,INR 12.4 L/Yr,scraper_5.csv
1667466776-655,https://collegedunia.com/ireland/college/732-maynooth-university-maynooth/programs#,Doctor of Philosophy [Ph.D] National Institute for Regional & Spatial Analysis (NIRSA),4 years,,Full Time,6.5,,INR 12.4 L/Yr,scraper_5.csv
1667466776-656,https://collegedunia.com/ireland/college/732-maynooth-university-maynooth/programs#,Master of Arts [M.A] Accounting,2 years,,Full Time,6.5,"31 Jul, 2022",INR 12 L/Yr,scraper_5.csv
1667466776-657,https://collegedunia.com/ireland/college/732-maynooth-university-maynooth/programs#,Master of Arts [M.A] Anthropology And Development,1 year,,Full Time,6.5,"31 Jul, 2022",INR 12 L/Yr,scraper_5.csv
1667466776-658,https://collegedunia.com/ireland/college/732-maynooth-university-maynooth/programs#,Master of Arts [M.A] Classical Studies,1 year,,Full Time,6.5,"31 Jul, 2022",INR 12 L/Yr,scraper_5.csv
1667466776-659,https://collegedunia.com/ireland/college/732-maynooth-university-maynooth/programs#,Master of Arts [M.A] Comparative Criminology and Criminal Justice,1 year,,Full Time,6.5,"31 Jul, 2022",INR 12 L/Yr,scraper_5.csv
1667466776-660,https://collegedunia.com/ireland/college/732-maynooth-university-maynooth/programs#,Master of Arts [M.A] Critical and Creative Media,2 years,,Full Time,6.5,"31 Jul, 2022",,scraper_5.csv
1667466776-661,https://collegedunia.com/ireland/college/732-maynooth-university-maynooth/programs#,Master of Arts [M.A] Literatures Of Engagement,1 year,,Full Time,6.5,"31 Jul, 2022",INR 12 L/Yr,scraper_5.csv
1667466776-662,https://collegedunia.com/ireland/college/732-maynooth-university-maynooth/programs#,Master of Arts [M.A] Mediation And Conflict Intervention,1 year,,Full Time,6.5,"31 Jul, 2022",INR 12.4 L/Yr,scraper_5.csv
